subject,sessionIndex,rep,H.period,DD.period.x,UD.period.x,H.x,DD.x.a,UD.x.a,H.a,DD.a.t,UD.a.t,H.t,DD.t.1,UD.t.1,H.1,DD.1.7,UD.1.7,H.7,DD.7.p,UD.7.p,H.p,DD.p.a,UD.p.a,H.a,DD.a.d,UD.a.d,H.d,DD.d.n,UD.d.n,H.n,DD.n.Return,UD.n.Return,H.Return
subject12,1,4,0.0842349529,0.361921072,0.2776861191,0.147922039,0.0983788967,-0.0495431423,0.1438500881,0.2755479813,0.1316978931,0.0816800594,0.5868229866,0.5051429272,0.154594183,0.1568610668,0.0022668839,0.0731430054,0.4995760918,0.4264330864,0.1173498631,0.1226968765,0.0053470135,0.1872570515,0.1723799706,-0.0148770809,0.1325931549,0.1177971363,-0.0147960186,0.0632779598,0.4444909096,0.3812129498,0.0982789993
subject12,1,5,0.1309280396,0.4185290337,0.2876009941,0.1808969975,0.0959968567,-0.0849001408,0.1845481396,0.2468481064,0.0622999668,0.0788140297,0.5722460747,0.493432045,0.1174738407,0.1767838001,0.0593099594,0.0801081657,0.4937989712,0.4136908054,0.0953950882,0.1112351418,0.0158400536,0.1956059933,0.1996359825,0.0040299892,0.1274120808,0.1507909298,0.023378849,0.0782771111,0.7981109619,0.7198338509,0.0953581333
subject12,1,6,0.1094179153,0.3189229965,0.2095050812,0.1647019386,0.0980069637,-0.0666949749,0.159621954,0.2271149158,0.0674929619,0.1147930622,0.2135531902,0.098760128,0.1441810131,0.2786920071,0.134510994,0.0793678761,0.5107769966,0.4314091206,0.0971548557,0.1195039749,0.0223491192,0.1558270454,0.1453428268,-0.0104842186,0.1265010834,0.1490960121,0.0225949287,0.0828711987,0.3602001667,0.277328968,0.1112759113
subject12,1,7,0.0906839371,0.2762877941,0.185603857,0.1627781391,0.11445117,-0.0483269691,0.1473579407,0.3220419884,0.1746840477,0.0963740349,0.1945250034,0.0981509686,0.1634449959,0.2989530563,0.1355080605,0.1146907806,0.5475049019,0.4328141212,0.1329510212,0.1164400578,-0.0165109634,0.1671090126,0.132570982,-0.0345380306,0.1310429573,0.1814758778,0.0504329205,0.0765321255,0.3560671806,0.2795350552,0.0979378223
subject12,1,8,0.114205122,0.3431429863,0.2289378643,0.212706089,0.1296360493,-0.0830700397,0.162735939,0.2259750366,0.0632390976,0.0934579372,0.2031099796,0.1096520424,0.145359993,0.2337970734,0.0884370804,0.0843508244,0.495775938,0.4114251137,0.095968008,0.1008579731,0.0048899651,0.1894769669,0.2169299126,0.0274529457,0.0980131626,0.1631062031,0.0650930405,0.0677177906,1.0063178539,0.9386000633,0.100659132
subject12,1,9,0.1008450985,0.3263230324,0.2254779339,0.1615660191,0.0970480442,-0.0645179749,0.1477270126,0.2500748634,0.1023478508,0.1000721455,1.1594250202,1.0593528748,0.1623940468,0.2348210812,0.0724270344,0.065310955,0.562319994,0.4970090389,0.1002790928,0.1046960354,0.0044169426,0.1743750572,0.1394410133,-0.0349340439,0.1669979095,0.1722719669,0.0052740574,0.0917239189,0.3735470772,0.2818231583,0.1114268303
subject12,1,10,0.0983560085,0.3197088242,0.2213528156,0.1641960144,0.0980291367,-0.0661668777,0.1473588943,0.1867029667,0.0393440723,0.1140670776,0.308825016,0.1947579384,0.1448640823,0.1624178886,0.0175538063,0.0986280441,0.5113370419,0.4127089977,0.084113121,0.0963580608,0.0122449398,0.1816949844,0.1317241192,-0.0499708652,0.1487138271,0.1634759903,0.0147621632,0.0692608356,0.3439788818,0.2747180462,0.0983860493
subject12,1,11,0.0817611217,0.195166111,0.1134049892,0.1479229927,0.0992488861,-0.0486741066,0.1625320911,0.2394490242,0.0769169331,0.0803191662,0.1890721321,0.1087529659,0.161288023,0.2589359283,0.0976479053,0.0784730911,0.5108311176,0.4323580265,0.0800788403,0.1137549877,0.0336761475,0.163187027,0.1134018898,-0.0497851372,0.1635320187,0.1681730747,0.0046410561,0.077105999,0.3362109661,0.2591049671,0.0983800888
subject12,1,12,0.1002421379,0.2278060913,0.1275639534,0.1605429649,0.0951719284,-0.0653710365,0.1637639999,0.2331411839,0.0693771839,0.0837609768,0.2120249271,0.1282639503,0.1315188408,0.1757018566,0.0441830158,0.080545187,0.4901640415,0.4096188545,0.0827250481,0.0954301357,0.0127050877,0.1834478378,0.118377924,-0.0650699139,0.1474289894,0.1524460316,0.0050170422,0.0626289845,0.3145399094,0.2519109249,0.0983350277
subject12,1,13,0.0959718227,0.2649228573,0.1689510345,0.1480150223,0.0810639858,-0.0669510365,0.1856601238,0.2210450172,0.0353848934,0.0969409943,1.415459156,1.3185181618,0.0979018211,0.3094799519,0.2115781307,0.081125021,0.5705499649,0.4894249439,0.1315379143,0.1368150711,0.0052771568,0.1252830029,0.0912849903,-0.0339980125,0.131456852,0.1957218647,0.0642650127,0.0785181522,0.3378779888,0.2593598366,0.0650720596
subject12,1,14,0.0825769901,0.7415540218,0.6589770317,0.1600739956,0.0770030022,-0.0830709934,0.1326179504,0.1364970207,0.0038790703,0.0958750248,0.3069620132,0.2110869884,0.1470630169,0.1633849144,0.0163218975,0.0827860832,0.5026361942,0.419850111,0.0807299614,0.1017549038,0.0210249424,0.1476809978,0.1153810024,-0.0322999954,0.1305599213,0.1356799603,0.005120039,0.0768539906,0.3740110397,0.2971570492,0.0815551281
subject12,1,15,0.0969939232,0.2095198631,0.1125259399,0.1491360664,0.0652229786,-0.0839130878,0.1463530064,0.2319591045,0.0856060982,0.1033120155,0.2655398846,0.162227869,0.1293971539,0.1762020588,0.0468049049,0.0809800625,0.5051701069,0.4241900444,0.0797579288,0.1024718285,0.0227138996,0.1629869938,0.1179430485,-0.0450439453,0.1485490799,0.1292381287,-0.0193109512,0.0816760063,0.3269548416,0.2452788353,0.1144349575
subject12,1,16,0.0974030495,0.2536120415,0.156208992,0.1659088135,0.1023528576,-0.0635559559,0.1289441586,1.0030679703,0.8741238117,0.0811309814,3.9856469631,3.9045159817,0.1446812153,0.1665701866,0.0218889713,0.0976810455,0.527299881,0.4296188354,0.0988509655,0.1032030582,0.0043520927,0.1561470032,0.1426510811,-0.0134959221,0.1458628178,0.1333918571,-0.0124709606,0.0484240055,0.3167440891,0.2683200836,0.0481879711
subject12,1,17,0.098405838,0.3549778461,0.2565720081,0.1629691124,0.0813510418,-0.0816180706,0.1791491508,0.2815079689,0.1023588181,0.0757410526,0.3990490437,0.323307991,0.145359993,0.1627030373,0.0173430443,0.0856671333,0.5071849823,0.421517849,0.1111209393,0.1350419521,0.0239210129,0.1823971272,0.1488471031,-0.033550024,0.163793087,0.1481330395,-0.0156600475,0.0678470135,0.3259119987,0.2580649853,0.0987570286
subject12,1,18,0.1002440453,0.2452609539,0.1450169086,0.1813361645,0.0817601681,-0.0995759964,0.1784479618,0.2323420048,0.053894043,0.0973258018,0.3181958199,0.220870018,0.1306591034,0.1682829857,0.0376238823,0.0810539722,0.5269761086,0.4459221363,0.0844478607,0.1005029678,0.0160551071,0.148900032,0.1533100605,0.0044100285,0.1256518364,0.1097269058,-0.0159249306,0.0835931301,0.3541150093,0.2705218792,0.0949101448
subject12,1,19,0.0817499161,0.8009698391,0.719219923,0.146105051,0.0963981152,-0.0497069359,0.1800088882,0.4483208656,0.2683119774,0.0665020943,0.3672740459,0.3007719517,0.1302030087,0.1461770535,0.0159740448,0.067743063,0.5451960564,0.4774529934,0.0801649094,0.11013484,0.0299699306,0.1688981056,0.1461691856,-0.02272892,0.1183438301,0.1239078045,0.0055639744,0.0595211983,0.3397619724,0.2802407742,0.0837590694
subject12,1,20,0.0754489899,0.1963341236,0.1208851337,0.1999158859,0.1139528751,-0.0859630108,0.1632511616,0.204002142,0.0407509804,0.098304987,0.2001650333,0.1018600464,0.1288399696,0.2361068726,0.1072669029,0.081058979,0.5634350777,0.4823760986,0.114536047,0.1183328629,0.0037968159,0.1586580276,0.1244699955,-0.0341880322,0.1646940708,0.1340930462,-0.0306010246,0.0644390583,1.3461661339,1.2817270756,0.110752821
subject12,1,21,0.0987291336,0.1941640377,0.0954349041,0.1472790241,0.0820140839,-0.0652649403,0.1621978283,0.2034678459,0.0412700176,0.114205122,0.2184121609,0.1042070389,0.1295588017,0.1920359135,0.0624771118,0.0812389851,0.749325037,0.6680860519,0.1121940613,0.2050478458,0.0928537846,0.2268199921,0.2320652008,0.0052452087,0.1262018681,0.1307718754,0.0045700073,0.093020916,0.5271139145,0.4340929985,0.0984721184
subject12,1,22,0.097769022,0.2127189636,0.1149499416,0.1820111275,0.0813210011,-0.1006901264,0.1952030659,0.2006859779,0.0054829121,0.0791141987,0.2199029922,0.1407887936,0.1301569939,0.1471030712,0.0169460773,0.0683009624,0.4954929352,0.4271919727,0.0832531452,0.1262412071,0.0429880619,0.1748199463,0.1258149147,-0.0490050316,0.1506788731,0.1539258957,0.0032470226,0.0770721436,0.9619450569,0.8848729134,0.0794279575
subject12,1,23,0.0886869431,0.3460228443,0.2573359013,0.0669920444,0.0162861347,-0.0507059097,0.209941864,1.1132237911,0.9032819271,0.0806941986,0.2828202248,0.2021260262,0.1280009747,0.1580488682,0.0300478935,0.0807271004,0.5350351334,0.454308033,0.0793008804,0.1112129688,0.0319120884,0.1448299885,0.1134109497,-0.0314190388,0.1355500221,0.0865168571,-0.049033165,0.0997171402,0.8873841763,0.7876670361,0.0987548828
subject12,1,24,0.0920581818,0.2041020393,0.1120438576,0.178882122,0.0814061165,-0.0974760056,0.1814038754,0.198294878,0.0168910027,0.0810930729,0.2369799614,0.1558868885,0.1310741901,0.165749073,0.0346748829,0.0795741081,0.525316,0.4457418919,0.1119360924,0.1176879406,0.0057518482,0.158452034,0.1289310455,-0.0295209885,0.130646944,0.0807759762,-0.0498709679,0.0821330547,0.342662096,0.2605290413,0.0963418484
subject12,1,25,0.0925130844,0.1912050247,0.0986919403,0.1613471508,0.0966291428,-0.064718008,0.163795948,0.2019150257,0.0381190777,0.1019258499,0.2399199009,0.137994051,0.1305239201,0.1792399883,0.0487160683,0.0813729763,0.5010991097,0.4197261333,0.0970377922,0.101364851,0.0043270588,0.1594181061,0.1290869713,-0.0303311348,0.1464800835,0.0963451862,-0.0501348972,0.0689167976,0.9827818871,0.9138650894,0.0664539337
subject12,2,1,0.0996110439,0.1728310585,0.0732200146,0.1451489925,0.0940928459,-0.0510561466,0.1495640278,0.2566261292,0.1070621014,0.0652830601,0.5708780289,0.5055949688,0.1425850391,0.1591439247,0.0165588856,0.0195231438,1.3382821083,1.3187589645,0.0968799591,0.1308338642,0.0339539051,0.1953320503,0.1798219681,-0.0155100822,0.1346790791,0.0659310818,-0.0687479973,0.1214311123,1.0845379829,0.9631068707,0.0787069798
subject12,2,2,0.1131231785,0.3287611008,0.2156379223,0.186619997,0.1161830425,-0.0704369545,0.1671319008,0.2547018528,0.087569952,0.1064450741,0.5896630287,0.4832179546,0.1462380886,0.1819419861,0.0357038975,0.0976130962,1.4480681419,1.3504550457,0.1165969372,0.1214270592,0.004830122,0.1713190079,0.1574859619,-0.013833046,0.1300499439,0.113795042,-0.0162549019,0.0823748112,0.8537039757,0.7713291645,0.0476958752
subject12,2,3,0.096154213,0.2359821796,0.1398279667,0.181855917,0.1004948616,-0.0813610554,0.1603679657,0.277023077,0.1166551113,0.1005880833,0.3368048668,0.2362167835,0.1306390762,0.1526272297,0.0219881535,0.0817248821,0.5676119328,0.4858870506,0.1149768829,0.1373229027,0.0223460197,0.1816999912,0.1481211185,-0.0335788727,0.1338009834,0.1139159203,-0.0198850632,0.0692698956,0.732845068,0.6635751724,0.08177495
subject12,2,4,0.0972499847,0.248718977,0.1514689922,0.1490268707,0.0976970196,-0.0513298512,0.1652059555,0.265996933,0.1007909775,0.0829200745,0.2082660198,0.1253459454,0.1286270618,0.2414569855,0.1128299236,0.0827229023,0.5448629856,0.4621400833,0.1338341236,0.1483960152,0.0145618916,0.1656980515,0.1371281147,-0.0285699368,0.1260609627,0.1119749546,-0.0140860081,0.0655388832,0.720031023,0.6544921398,0.0642309189
subject12,2,5,0.0639488697,0.2605769634,0.1966280937,0.1672079563,0.0814278126,-0.0857801437,0.1486470699,0.2591412067,0.1104941368,0.0987868309,0.2946779728,0.1958911419,0.1326439381,0.2407178879,0.1080739498,0.0647139549,0.5662400723,0.5015261173,0.1148350239,0.1296100616,0.0147750378,0.1842648983,0.134914875,-0.0493500233,0.1501200199,0.1552419662,0.0051219463,0.0768120289,0.6679110527,0.5910990238,0.0646309853
subject12,2,6,0.1298270226,0.2647151947,0.1348881722,0.1463727951,0.0809378624,-0.0654349327,0.1786930561,0.2387421131,0.060049057,0.113132,1.0073230267,0.8941910267,0.163807869,0.4025018215,0.2386939526,0.1156711578,0.9705560207,0.8548848629,0.0792710781,0.1055281162,0.0262570381,0.1955778599,0.1464059353,-0.0491719246,0.1639509201,0.1891551018,0.0252041817,0.0504028797,1.2032649517,1.152862072,0.0806639194
subject12,2,7,0.1137211323,0.2796750069,0.1659538746,0.1752800941,0.1069920063,-0.0682880878,0.1795401573,0.2179541588,0.0384140015,0.1126439571,0.5279028416,0.4152588844,0.1612892151,0.2357301712,0.0744409561,0.0802628994,0.5220160484,0.441753149,0.1312968731,0.1156909466,-0.0156059265,0.1831970215,0.1656639576,-0.0175330639,0.1320610046,0.1857070923,0.0536460876,0.0653488636,0.6637687683,0.5984199047,0.0652492046
subject12,2,8,0.0656249523,0.2380030155,0.1723780632,0.2128329277,0.0651488304,-0.1476840973,0.196365118,0.2653501034,0.0689849854,0.1118879318,0.6023390293,0.4904510975,0.1479780674,0.1871750355,0.0391969681,0.0811319351,0.5456688404,0.4645369053,0.1266441345,0.1446449757,0.0180008411,0.1973302364,0.1477091312,-0.0496211052,0.1637220383,0.1697330475,0.0060110092,0.0607428551,0.6378149986,0.5770721436,0.0639090538
subject12,2,9,0.0959370136,0.2743091583,0.1783721447,0.1466178894,0.0970790386,-0.0495388508,0.1623699665,0.181322813,0.0189528465,0.1332991123,0.6196291447,0.4863300323,0.1636278629,0.2853679657,0.1217401028,0.0987138748,0.7535939217,0.6548800468,0.1125540733,0.0940589905,-0.0184950829,0.1849460602,0.1514410973,-0.0335049629,0.1144578457,0.1674919128,0.0530340672,0.0667150021,0.6983220577,0.6316070557,0.0028009415
subject12,2,10,0.0650780201,0.2419359684,0.1768579483,0.1757590771,0.1295261383,-0.0462329388,0.1634597778,0.7720019817,0.6085422039,0.0799648762,0.6105208397,0.5305559635,0.1669580936,0.1301159859,-0.0368421078,0.0687141418,0.6016190052,0.5329048634,0.0958561897,0.1123440266,0.0164878368,0.2152781487,0.1988151073,-0.0164630413,0.1316418648,0.1367180347,0.00507617,0.0785858631,0.6460599899,0.5674741268,0.0680699348
subject12,2,11,0.0973670483,0.3778221607,0.2804551125,0.1766219139,0.1100409031,-0.0665810108,0.1646440029,0.327903986,0.1632599831,0.111289978,0.4240560532,0.3127660751,0.1810820103,0.1858370304,0.0047550201,0.0752449036,0.6815130711,0.6062681675,0.1308999062,0.1343019009,0.0034019947,0.1760709286,0.160779953,-0.0152909756,0.1162850857,0.1209249496,0.004639864,0.0462701321,0.6056010723,0.5593309402,0.0665719509
subject12,2,12,0.0852160454,0.2231171131,0.1379010677,0.1793379784,0.0992629528,-0.0800750256,0.1622409821,0.2089300156,0.0466890335,0.0806450844,0.2530460358,0.1724009514,0.1302788258,0.2343289852,0.1040501595,0.0799438953,0.5796880722,0.4997441769,0.0981578827,0.1547157764,0.0565578938,0.180519104,0.1482460499,-0.0322730541,0.1334731579,0.139318943,0.0058457851,0.0573801994,0.7836220264,0.726241827,0.0485801697
subject12,2,13,0.1297359467,1.1517190933,1.0219831467,0.1629910469,0.1304988861,-0.0324921608,0.131508112,0.2017190456,0.0702109337,0.1117229462,0.4456999302,0.333976984,0.1456050873,0.2133071423,0.067702055,0.0664699078,0.5435678959,0.4770979881,0.1342301369,0.14874506,0.0145149231,0.164180994,0.1313068867,-0.0328741074,0.1308071613,0.0991539955,-0.0316531658,0.083507061,0.5964980125,0.5129909515,0.0642571449
subject12,2,14,0.1009678841,0.4409618378,0.3399939537,0.1636970043,0.0953211784,-0.0683758259,0.1483688354,0.270015955,0.1216471195,0.0991079807,0.263117075,0.1640090942,0.166260004,0.2251358032,0.0588757992,0.0819511414,0.5608901978,0.4789390564,0.1451568604,0.1311078072,-0.0140490532,0.1867780685,0.1459941864,-0.0407838821,0.1317808628,0.1179478168,-0.013833046,0.0495500565,0.5838580132,0.5343079567,0.0502300262
subject12,2,15,0.098074913,0.2192599773,0.1211850643,0.1638319492,0.0971939564,-0.0666379929,0.1461429596,0.2397680283,0.0936250687,0.0740909576,0.2190949917,0.145004034,0.1471920013,0.288615942,0.1414239407,0.0650410652,1.0575139523,0.992472887,0.1461420059,0.0978331566,-0.0483088493,0.2115898132,0.1780569553,-0.0335328579,0.1297800541,0.1226830482,-0.0070970058,0.0754787922,0.7880828381,0.7126040459,0.0797100067
subject12,2,16,0.1313757896,0.254267931,0.1228921413,0.1657068729,0.1145498753,-0.0511569977,0.1321821213,0.1798980236,0.0477159023,0.0990540981,0.2696681023,0.1706140041,0.1305699348,0.2285029888,0.097933054,0.0816440582,0.8525080681,0.7708640099,0.1353259087,0.1387338638,0.0034079552,0.1707890034,0.2112910748,0.0405020714,0.1614449024,0.3164558411,0.1550109386,0.0843031406,0.867139101,0.7828359604,0.1044471264
subject12,2,17,0.1043908596,0.1777839661,0.0733931065,0.1634638309,0.0981149673,-0.0653488636,0.1458129883,0.2067420483,0.06092906,0.0943579674,0.2469649315,0.1526069641,0.1627910137,0.3002159595,0.1374249458,0.0667660236,0.7045140266,0.637748003,0.1117880344,0.1285610199,0.0167729855,0.2443239689,0.3059940338,0.0616700649,0.1156489849,0.6813490391,0.5657000542,0.0653679371,0.5630898476,0.4977219105,0.0682201385
subject12,2,18,0.0818099976,0.2356569767,0.1538469791,0.1441948414,0.0780949593,-0.0660998821,0.1634600163,0.1993770599,0.0359170437,0.063521862,0.27023983,0.206717968,0.1124551296,0.4414491653,0.3289940357,0.0642249584,0.586081028,0.5218560696,0.0802919865,0.109292984,0.0290009975,0.164536953,0.1706168652,0.0060799122,0.1253399849,0.1683189869,0.042979002,0.066327095,0.635625124,0.5692980289,0.0984218121
subject12,2,19,0.0849821568,0.2694129944,0.1844308376,0.1458380222,0.0959711075,-0.0498669147,0.149075985,0.2884960175,0.1394200325,0.0991230011,0.551815033,0.4526920319,0.1315598488,0.1341688633,0.0026090145,0.0621619225,0.5749530792,0.5127911568,0.0987169743,0.1474239826,0.0487070084,0.1673688889,0.6842288971,0.5168600082,0.1147520542,0.1207380295,0.0059859753,0.0703430176,0.735476017,0.6651329994,0.0674240589
subject12,2,20,0.1129720211,0.2981672287,0.1851952076,0.164760828,0.0807759762,-0.0839848518,0.1663408279,0.6748838425,0.5085430145,0.0961229801,0.8077859879,0.7116630077,0.1460461617,0.1739649773,0.0279188156,0.0656781197,0.5302209854,0.4645428658,0.0990171432,0.1435492039,0.0445320606,0.1645689011,0.1691830158,0.0046141148,0.144163847,0.1496238709,0.0054600239,0.0444071293,0.6491789818,0.6047718525,0.0801010132
subject12,2,21,0.082983017,0.2826640606,0.1996810436,0.1458990574,0.0804550648,-0.0654439926,0.1463580132,0.2575349808,0.1111769676,0.0988879204,0.2468860149,0.1479980946,0.1605298519,0.2214889526,0.0609591007,0.0647480488,0.5325500965,0.4678020477,0.0851268768,0.1093108654,0.0241839886,0.1980810165,0.1639151573,-0.0341658592,0.1689889431,0.0995659828,-0.0694229603,0.1351208687,1.1839089394,1.0487880707,0.0818948746
subject12,2,22,0.1294720173,0.2437589169,0.1142868996,0.1458280087,0.0954060555,-0.0504219532,0.1623151302,0.2344610691,0.0721459389,0.0834109783,0.2611379623,0.177726984,0.1315200329,0.2623341084,0.1308140755,0.0836718082,0.5079419613,0.424270153,0.1142468452,0.277848959,0.1636021137,0.144231081,0.8576979637,0.7134668827,0.1614921093,0.1484789848,-0.0130131245,0.0640101433,0.6949760914,0.6309659481,0.0664880276
subject12,2,23,0.0933721066,0.3588020802,0.2654299736,0.1279361248,0.064606905,-0.0633292198,0.1609261036,0.2321641445,0.0712380409,0.0876410007,0.239027977,0.1513869762,0.1129610538,0.2891030312,0.1761419773,0.0683789253,0.5652880669,0.4969091415,0.1146659851,0.1196317673,0.0049657822,0.1722710133,0.1568241119,-0.0154469013,0.1287260056,0.1477980614,0.0190720558,0.0480699539,0.7439918518,0.6959218979,0.0814311504
subject12,2,24,0.0989170074,0.6592259407,0.5603089333,0.1938741207,0.0949180126,-0.0989561081,0.1981339455,0.148360014,-0.0497739315,0.0827720165,0.257283926,0.1745119095,0.1463191509,0.2308161259,0.0844969749,0.096570015,0.6419999599,0.545429945,0.1150169373,0.1002230644,-0.0147938728,0.1783950329,0.1454939842,-0.0329010487,0.1620688438,0.2289609909,0.0668921471,0.0631649494,0.5887959003,0.5256309509,0.0686030388
subject12,2,25,0.0655200481,0.2422640324,0.1767439842,0.1662759781,0.0994420052,-0.0668339729,0.1607971191,0.2636089325,0.1028118134,0.0947091579,0.2635951042,0.1688859463,0.1461789608,0.1634960175,0.0173170567,0.0816738605,0.4900798798,0.4084060192,0.0978419781,0.1138429642,0.0160009861,0.1628110409,0.1787390709,0.01592803,0.1158919334,0.1542329788,0.0383410454,0.0476629734,0.4869511127,0.4392881393,0.0651550293
subject12,3,1,0.1084389687,0.1647999287,0.05636096,0.1470479965,0.0647919178,-0.0822560787,0.1958281994,0.3554332256,0.1596050262,0.1010789871,0.2822768688,0.1811978817,0.1648519039,0.1904630661,0.0256111622,0.0640769005,0.5434319973,0.4793550968,0.0974080563,0.1214580536,0.0240499973,0.1777160168,0.1630408764,-0.0146751404,0.1301860809,0.152244091,0.0220580101,0.0646128654,0.5841138363,0.5195009708,0.0674371719
subject12,3,2,0.0938529968,0.2413351536,0.1474821568,0.1458289623,0.1134109497,-0.0324180126,0.1465849876,0.220553875,0.0739688873,0.0811111927,0.3227632046,0.2416520119,0.1463358402,0.225924015,0.0795881748,0.0673668385,1.0839028359,1.0165359974,0.1289789677,0.1597831249,0.0308041573,0.1811628342,0.1631858349,-0.0179769993,0.1507711411,0.0995700359,-0.0512011051,0.0904760361,0.7815511227,0.6910750866,0.0809059143
subject12,3,3,0.0803411007,0.1967840195,0.1164429188,0.1655578613,0.096257925,-0.0692999363,0.1509110928,0.2112629414,0.0603518486,0.0974531174,0.45342803,0.3559749126,0.1293959618,0.1455850601,0.0161890984,0.0828640461,0.5669469833,0.4840829372,0.0827400684,0.099173069,0.0164330006,0.1824679375,0.1483020782,-0.0341658592,0.1499829292,0.1185748577,-0.0314080715,0.0828061104,0.7246100903,0.6418039799,0.0670118332
subject12,3,4,0.1283409595,0.1930029392,0.0646619797,0.1776390076,0.1095011234,-0.0681378841,0.1640758514,0.2272768021,0.0632009506,0.0804150105,0.1896929741,0.1092779636,0.1461331844,0.2636890411,0.1175558567,0.0545959473,0.5091421604,0.4545462132,0.0933117867,0.1121358871,0.0188241005,0.1804139614,0.1365220547,-0.0438919067,0.1435139179,0.1106610298,-0.0328528881,0.0495979786,0.5290110111,0.4794130325,0.0818958282
subject12,3,5,0.0805940628,0.3493161201,0.2687220573,0.185035944,0.1135129929,-0.0715229511,0.1555049419,0.1171498299,-0.0383551121,0.0987021923,0.2400500774,0.1413478851,0.1166601181,0.3077161312,0.1910560131,0.0640769005,0.4995598793,0.4354829788,0.1304121017,0.145056963,0.0146448612,0.1642870903,0.1483621597,-0.0159249306,0.1156699657,0.0810978413,-0.0345721245,0.0829610825,0.6305539608,0.5475928783,0.0665271282
subject12,3,6,0.081277132,0.2006390095,0.1193618774,0.1632461548,0.0935091972,-0.0697369576,0.1654019356,0.1926498413,0.0272479057,0.0812740326,0.1909220219,0.1096479893,0.1302220821,0.2483639717,0.1181418896,0.0805361271,0.5235381126,0.4430019856,0.1145868301,0.1189379692,0.0043511391,0.1915500164,0.1427080631,-0.0488419533,0.1322689056,0.1133668423,-0.0189020634,0.0693280697,0.5490450859,0.4797170162,0.066642046
subject12,3,7,0.1117398739,0.2174479961,0.1057081223,0.1650109291,0.0987458229,-0.0662651062,0.1316502094,0.2414171696,0.1097669601,0.0829110146,0.2077300549,0.1248190403,0.1291987896,0.2807168961,0.1515181065,0.0760960579,0.5415680408,0.465471983,0.1066329479,0.1372900009,0.030657053,0.1820058823,0.1339988709,-0.0480070114,0.1470241547,0.0982811451,-0.0487430096,0.1001009941,0.7756268978,0.6755259037,0.0657501221
subject12,3,8,0.1129109859,0.1955370903,0.0826261044,0.2471058369,0.1135218143,-0.1335840225,0.1656291485,0.2416892052,0.0760600567,0.095443964,0.7841489315,0.6887049675,0.1617920399,0.1801149845,0.0183229446,0.0644569397,0.5747420788,0.5102851391,0.1312668324,0.1503098011,0.0190429688,0.1874539852,0.1635601521,-0.0238938332,0.1131119728,0.1512739658,0.038161993,0.0641450882,0.6689949036,0.6048498154,0.0648040771
subject12,3,9,0.065320015,0.254652977,0.189332962,0.1687700748,0.0818059444,-0.0869641304,0.1619880199,0.1846129894,0.0226249695,0.096624136,0.1775491238,0.0809249878,0.1293458939,0.2627868652,0.1334409714,0.0811510086,0.5337309837,0.4525799751,0.1131811142,0.1306710243,0.0174899101,0.1480100155,0.1523470879,0.0043370724,0.1135900021,0.0775299072,-0.0360600948,0.0528130531,1.2839100361,1.231096983,0.0847659111
subject12,3,10,0.0816190243,0.2046589851,0.1230399609,0.1467659473,0.1131639481,-0.0336019993,0.1300289631,0.1720690727,0.0420401096,0.0827000141,0.1895148754,0.1068148613,0.1459980011,0.3003959656,0.1543979645,0.0798521042,0.537304163,0.4574520588,0.0986149311,0.1443719864,0.0457570553,0.1780228615,0.1637089252,-0.0143139362,0.1141569614,0.1193790436,0.0052220821,0.0622210503,0.5365200043,0.474298954,0.0819530487
subject12,3,11,0.0824739933,0.1521580219,0.0696840286,0.1928260326,0.144149065,-0.0486769676,0.1620249748,0.7810668945,0.6190419197,0.0969080925,0.403553009,0.3066449165,0.1460909843,0.2279391289,0.0818481445,0.0625128746,0.5361359119,0.4736230373,0.162760973,0.131385088,-0.031375885,0.1958339214,0.2126119137,0.0167779922,0.1493589878,0.5087809563,0.3594219685,0.0660181046,0.4514451027,0.3854269981,0.0962488651
subject12,3,12,0.1292800903,0.225454092,0.0961740017,0.1653470993,0.0997121334,-0.0656349659,0.1469008923,0.1888928413,0.0419919491,0.0967869759,0.2054920197,0.1087050438,0.1291089058,0.3069391251,0.1778302193,0.0672559738,0.4933178425,0.4260618687,0.1137189865,0.1304180622,0.0166990757,0.1839768887,0.1500868797,-0.0338900089,0.1494371891,0.1671490669,0.0177118778,0.066204071,0.8855011463,0.8192970753,0.0806438923
subject12,3,13,0.078895092,0.314663887,0.235768795,0.1948430538,0.1118090153,-0.0830340385,0.1677620411,0.1847710609,0.0170090199,0.1152451038,0.3409819603,0.2257368565,0.162539959,0.2121491432,0.0496091843,0.0809488297,0.6317939758,0.5508451462,0.1109750271,0.134554863,0.0235798359,0.1778969765,0.1648130417,-0.0130839348,0.1446931362,0.1285159588,-0.0161771774,0.0670750141,0.6208481789,0.5537731647,0.0817918777
subject12,3,14,0.0981228352,0.3427929878,0.2446701527,0.1940839291,0.1457710266,-0.0483129025,0.1619269848,0.1472198963,-0.0147070885,0.0978560448,0.3259210587,0.2280650139,0.1308119297,0.1347529888,0.0039410591,0.0769848824,0.5198378563,0.4428529739,0.1127300262,0.1157770157,0.0030469894,0.1830050945,0.1880311966,0.0050261021,0.123721838,0.0931208134,-0.0306010246,0.0803010464,0.5794820786,0.4991810322,0.080190897
